Year,Cluster,Indicator,Attribute,Value,Province,Area Council
2025,Energy,Household Electricity,battery lamp,175000,Sanma,West Malo
2025,Energy,Household Electricity,battery lamp,175000,Sanma,East Malo
2025,Energy,Household Electricity,battery lamp,175000,Penama,West Ambae
2025,Energy,Household Electricity,battery lamp,175000,Penama,North Ambae
2025,Energy,Household Electricity,battery lamp,175000,Penama,East Ambae
2025,Energy,Household Electricity,battery lamp,175000,Penama,South Ambae
2025,Energy,Household Electricity,battery lamp,175000,Penama,North Maewo
2025,Energy,Household Electricity,battery lamp,175000,Penama,South Maewo
2025,Energy,Household Electricity,battery lamp,175000,Penama,North Pentecost
2025,Energy,Household Electricity,battery lamp,175000,Penama,Central Pentecost 1
2025,Energy,Household Electricity,battery lamp,175000,Penama,Central Pentecost 2
2025,Energy,Household Electricity,battery lamp,175000,Penama,South Pentecost
2025,Energy,Household Electricity,battery lamp,175000,Malampa,North West Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,North East Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,Central Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,South West Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,South East Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,South Malekula
2025,Energy,Household Electricity,battery lamp,175000,Malampa,North Ambrym
2025,Energy,Household Electricity,battery lamp,175000,Malampa,West Ambrym
2025,Energy,Household Electricity,battery lamp,175000,Malampa,South East Ambrym
2025,Energy,Household Electricity,battery lamp,175000,Malampa,Paama
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Port Vila
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Vermali
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Vermaul
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Varisu
2025,Energy,Household Electricity,battery lamp,175000,Shefa,South Epi
2025,Energy,Household Electricity,battery lamp,175000,Shefa,North Tongoa
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Makimae
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Tongariki
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Nguna
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Emau
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Malorua
2025,Energy,Household Electricity,battery lamp,175000,Shefa,North Efate
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Mele
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Tanvasoko
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Ifira
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Pango
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Erakor
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Eratap
2025,Energy,Household Electricity,battery lamp,175000,Shefa,Eton
2025,Energy,Household Electricity,battery lamp,175000,Tafea,North Erromango
2025,Energy,Household Electricity,battery lamp,175000,Tafea,South Erromango
2025,Energy,Household Electricity,battery lamp,175000,Tafea,Aniwa
2025,Energy,Household Electricity,battery lamp,175000,Tafea,North Tanna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,West Tanna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,Middle Bush Tanna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,South West Tanna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,Whitesands
2025,Energy,Household Electricity,battery lamp,175000,Tafea,South Tanna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,Futuna
2025,Energy,Household Electricity,battery lamp,175000,Tafea,Aneityum
2025,Energy,Household Electricity,solar system,2500000,Torba,Torres
2025,Energy,Household Electricity,solar system,2500000,Torba,Ureparapara
2025,Energy,Household Electricity,solar system,2500000,Torba,Motalava
2025,Energy,Household Electricity,solar system,2500000,Torba,East Vanualava
2025,Energy,Household Electricity,solar system,2500000,Torba,West Vanualava
2025,Energy,Household Electricity,solar system,2500000,Torba,Mota
2025,Energy,Household Electricity,solar system,2500000,Torba,East Gaua
2025,Energy,Household Electricity,solar system,2500000,Torba,West Gaua
2025,Energy,Household Electricity,solar system,2500000,Torba,Merelava
2025,Energy,Household Electricity,solar system,2500000,Sanma,Luganville
2025,Energy,Household Electricity,solar system,2500000,Sanma,North West Santo
2025,Energy,Household Electricity,solar system,2500000,Sanma,Big Bay Coast
2025,Energy,Household Electricity,solar system,2500000,Sanma,Big Bay Inland
2025,Energy,Household Electricity,solar system,2500000,Sanma,West Santo
2025,Energy,Household Electricity,solar system,2500000,Sanma,South Santo 1
2025,Energy,Household Electricity,solar system,2500000,Sanma,South Santo 2
2025,Energy,Household Electricity,solar system,2500000,Sanma,East Santo
2025,Energy,Household Electricity,solar system,2500000,Sanma,South East Santo
2025,Energy,Household Electricity,solar system,2500000,Sanma,Canal Fanafo
2025,Energy,Household Electricity,solar system,2500000,Sanma,West Malo
2025,Energy,Household Electricity,solar system,2500000,Sanma,East Malo
2025,Energy,Household Electricity,solar system,2500000,Penama,West Ambae
2025,Energy,Household Electricity,solar system,2500000,Penama,North Ambae
2025,Energy,Household Electricity,solar system,2500000,Penama,East Ambae
2025,Energy,Household Electricity,solar system,2500000,Penama,South Ambae
2025,Energy,Household Electricity,solar system,2500000,Penama,North Maewo
2025,Energy,Household Electricity,solar system,2500000,Penama,South Maewo
2025,Energy,Household Electricity,solar system,2500000,Penama,North Pentecost
2025,Energy,Household Electricity,solar system,2500000,Penama,Central Pentecost 1
2025,Energy,Household Electricity,solar system,2500000,Penama,Central Pentecost 2
2025,Energy,Household Electricity,solar system,2500000,Penama,South Pentecost
2025,Energy,Household Electricity,solar system,2500000,Malampa,North West Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,North East Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,Central Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,South West Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,South East Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,South Malekula
2025,Energy,Household Electricity,solar system,2500000,Malampa,North Ambrym
2025,Energy,Household Electricity,solar system,2500000,Malampa,West Ambrym
2025,Energy,Household Electricity,solar system,2500000,Malampa,South East Ambrym
2025,Energy,Household Electricity,solar system,2500000,Malampa,Paama
2025,Energy,Household Electricity,solar system,2500000,Shefa,Port Vila
2025,Energy,Household Electricity,solar system,2500000,Shefa,Vermali
2025,Energy,Household Electricity,solar system,2500000,Shefa,Vermaul
2025,Energy,Household Electricity,solar system,2500000,Shefa,Varisu
2025,Energy,Household Electricity,solar system,2500000,Shefa,South Epi
2025,Energy,Household Electricity,solar system,2500000,Shefa,North Tongoa
2025,Energy,Household Electricity,solar system,2500000,Shefa,Makimae
2025,Energy,Household Electricity,solar system,2500000,Shefa,Tongariki
2025,Energy,Household Electricity,solar system,2500000,Shefa,Nguna
2025,Energy,Household Electricity,solar system,2500000,Shefa,Emau
2025,Energy,Household Electricity,solar system,2500000,Shefa,Malorua
2025,Energy,Household Electricity,solar system,2500000,Shefa,North Efate
2025,Energy,Household Electricity,solar system,2500000,Shefa,Mele
2025,Energy,Household Electricity,solar system,2500000,Shefa,Tanvasoko
2025,Energy,Household Electricity,solar system,2500000,Shefa,Ifira
2025,Energy,Household Electricity,solar system,2500000,Shefa,Pango
2025,Energy,Household Electricity,solar system,2500000,Shefa,Erakor
2025,Energy,Household Electricity,solar system,2500000,Shefa,Eratap
2025,Energy,Household Electricity,solar system,2500000,Shefa,Eton
2025,Energy,Household Electricity,solar system,2500000,Tafea,North Erromango
2025,Energy,Household Electricity,solar system,2500000,Tafea,South Erromango
2025,Energy,Household Electricity,solar system,2500000,Tafea,Aniwa
2025,Energy,Household Electricity,solar system,2500000,Tafea,North Tanna
2025,Energy,Household Electricity,solar system,2500000,Tafea,West Tanna
2025,Energy,Household Electricity,solar system,2500000,Tafea,Middle Bush Tanna
2025,Energy,Household Electricity,solar system,2500000,Tafea,South West Tanna
2025,Energy,Household Electricity,solar system,2500000,Tafea,Whitesands
2025,Energy,Household Electricity,solar system,2500000,Tafea,South Tanna
2025,Energy,Household Electricity,solar system,2500000,Tafea,Futuna
2025,Energy,Household Electricity,solar system,2500000,Tafea,Aneityum
2025,Energy,Household Electricity,generator,1000,Torba,Torres
2025,Energy,Household Electricity,generator,1000,Torba,Ureparapara
2025,Energy,Household Electricity,generator,1000,Torba,Motalava
2025,Energy,Household Electricity,generator,1000,Torba,East Vanualava
2025,Energy,Household Electricity,generator,1000,Torba,West Vanualava
2025,Energy,Household Electricity,generator,1000,Torba,Mota
2025,Energy,Household Electricity,generator,1000,Torba,East Gaua
2025,Energy,Household Electricity,generator,1000,Torba,West Gaua
2025,Energy,Household Electricity,generator,1000,Torba,Merelava
2025,Energy,Household Electricity,generator,1000,Sanma,Luganville
2025,Energy,Household Electricity,generator,1000,Sanma,North West Santo
2025,Energy,Household Electricity,generator,1000,Sanma,Big Bay Coast
2025,Energy,Household Electricity,generator,1000,Sanma,Big Bay Inland
2025,Energy,Household Electricity,generator,1000,Sanma,West Santo
2025,Energy,Household Electricity,generator,1000,Sanma,South Santo 1
2025,Energy,Household Electricity,generator,1000,Sanma,South Santo 2
2025,Energy,Household Electricity,generator,1000,Sanma,East Santo
2025,Energy,Household Electricity,generator,1000,Sanma,South East Santo
2025,Energy,Household Electricity,generator,1000,Sanma,Canal Fanafo
2025,Energy,Household Electricity,generator,1000,Sanma,West Malo
2025,Energy,Household Electricity,generator,1000,Sanma,East Malo
2025,Energy,Household Electricity,generator,1000,Penama,West Ambae
2025,Energy,Household Electricity,generator,1000,Penama,North Ambae
2025,Energy,Household Electricity,generator,1000,Penama,East Ambae
2025,Energy,Household Electricity,generator,1000,Penama,South Ambae
2025,Energy,Household Electricity,generator,1000,Penama,North Maewo
2025,Energy,Household Electricity,generator,1000,Penama,South Maewo
2025,Energy,Household Electricity,generator,1000,Penama,North Pentecost
2025,Energy,Household Electricity,generator,1000,Penama,Central Pentecost 1
2025,Energy,Household Electricity,generator,1000,Penama,Central Pentecost 2
2025,Energy,Household Electricity,generator,1000,Penama,South Pentecost
2025,Energy,Household Electricity,generator,1000,Malampa,North West Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,North East Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,Central Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,South West Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,South East Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,South Malekula
2025,Energy,Household Electricity,generator,1000,Malampa,North Ambrym
2025,Energy,Household Electricity,generator,1000,Malampa,West Ambrym
2025,Energy,Household Electricity,generator,1000,Malampa,South East Ambrym
2025,Energy,Household Electricity,generator,1000,Malampa,Paama
2025,Energy,Household Electricity,generator,1000,Shefa,Port Vila
2025,Energy,Household Electricity,generator,1000,Shefa,Vermali
2025,Energy,Household Electricity,generator,1000,Shefa,Vermaul
2025,Energy,Household Electricity,generator,1000,Shefa,Varisu
2025,Energy,Household Electricity,generator,1000,Shefa,South Epi
2025,Energy,Household Electricity,generator,1000,Shefa,North Tongoa
2025,Energy,Household Electricity,generator,1000,Shefa,Makimae
2025,Energy,Household Electricity,generator,1000,Shefa,Tongariki
2025,Energy,Household Electricity,generator,1000,Shefa,Nguna
2025,Energy,Household Electricity,generator,1000,Shefa,Emau
2025,Energy,Household Electricity,generator,1000,Shefa,Malorua
2025,Energy,Household Electricity,generator,1000,Shefa,North Efate
2025,Energy,Household Electricity,generator,1000,Shefa,Mele
2025,Energy,Household Electricity,generator,1000,Shefa,Tanvasoko
2025,Energy,Household Electricity,generator,1000,Shefa,Ifira
2025,Energy,Household Electricity,generator,1000,Shefa,Pango
2025,Energy,Household Electricity,generator,1000,Shefa,Erakor
2025,Energy,Household Electricity,generator,1000,Shefa,Eratap
2025,Energy,Household Electricity,generator,1000,Shefa,Eton
2025,Energy,Household Electricity,generator,1000,Tafea,North Erromango
2025,Energy,Household Electricity,generator,1000,Tafea,South Erromango
2025,Energy,Household Electricity,generator,1000,Tafea,Aniwa
2025,Energy,Household Electricity,generator,1000,Tafea,North Tanna
2025,Energy,Household Electricity,generator,1000,Tafea,West Tanna
2025,Energy,Household Electricity,generator,1000,Tafea,Middle Bush Tanna
2025,Energy,Household Electricity,generator,1000,Tafea,South West Tanna
2025,Energy,Household Electricity,generator,1000,Tafea,Whitesands
2025,Energy,Household Electricity,generator,1000,Tafea,South Tanna
2025,Energy,Household Electricity,generator,1000,Tafea,Futuna
2025,Energy,Household Electricity,generator,1000,Tafea,Aneityum
2025,Energy,Household Electricity,electricity poles,160000,Torba,Torres
2025,Energy,Household Electricity,electricity poles,160000,Torba,Ureparapara
2025,Energy,Household Electricity,electricity poles,160000,Torba,Motalava
2025,Energy,Household Electricity,electricity poles,160000,Torba,East Vanualava
2025,Energy,Household Electricity,electricity poles,160000,Torba,West Vanualava
2025,Energy,Household Electricity,electricity poles,160000,Torba,Mota
2025,Energy,Household Electricity,electricity poles,160000,Torba,East Gaua
2025,Energy,Household Electricity,electricity poles,160000,Torba,West Gaua
2025,Energy,Household Electricity,electricity poles,160000,Torba,Merelava
2025,Energy,Household Electricity,electricity poles,160000,Sanma,Luganville
2025,Energy,Household Electricity,electricity poles,160000,Sanma,North West Santo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,Big Bay Coast
2025,Energy,Household Electricity,electricity poles,160000,Sanma,Big Bay Inland
2025,Energy,Household Electricity,electricity poles,160000,Sanma,West Santo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,South Santo 1
2025,Energy,Household Electricity,electricity poles,160000,Sanma,South Santo 2
2025,Energy,Household Electricity,electricity poles,160000,Sanma,East Santo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,South East Santo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,Canal Fanafo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,West Malo
2025,Energy,Household Electricity,electricity poles,160000,Sanma,East Malo
2025,Energy,Household Electricity,electricity poles,160000,Penama,West Ambae
2025,Energy,Household Electricity,electricity poles,160000,Penama,North Ambae
2025,Energy,Household Electricity,electricity poles,160000,Penama,East Ambae
2025,Energy,Household Electricity,electricity poles,160000,Penama,South Ambae
2025,Energy,Household Electricity,electricity poles,160000,Penama,North Maewo
2025,Energy,Household Electricity,electricity poles,160000,Penama,South Maewo
2025,Energy,Household Electricity,electricity poles,160000,Penama,North Pentecost
2025,Energy,Household Electricity,electricity poles,160000,Penama,Central Pentecost 1
2025,Energy,Household Electricity,electricity poles,160000,Penama,Central Pentecost 2
2025,Energy,Household Electricity,electricity poles,160000,Penama,South Pentecost
2025,Energy,Household Electricity,electricity poles,160000,Malampa,North West Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,North East Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,Central Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,South West Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,South East Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,South Malekula
2025,Energy,Household Electricity,electricity poles,160000,Malampa,North Ambrym
2025,Energy,Household Electricity,electricity poles,160000,Malampa,West Ambrym
2025,Energy,Household Electricity,electricity poles,160000,Malampa,South East Ambrym
2025,Energy,Household Electricity,electricity poles,160000,Malampa,Paama
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Port Vila
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Vermali
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Vermaul
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Varisu
2025,Energy,Household Electricity,electricity poles,160000,Shefa,South Epi
2025,Energy,Household Electricity,electricity poles,160000,Shefa,North Tongoa
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Makimae
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Tongariki
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Nguna
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Emau
2025,Energy,Household Electricity,electricity poles,160000,Shefa,Malorua
2025,Energy,Household Electricity,electricity poles,160000,Shefa,North Efate
